id,title,subtitle,authors,publisher,published_date,category,distribution_expense
9781120000000,Methods for Statistical Data Analysis of Multivariate Observations,,R. Gnanadesikan,John Wiley & Sons,25/1/11,statistics,3.19
3030185478,"Python for Probability, Statistics, and Machine Learning",,José Unpingco,Springer,14/8/20,statistics,6.9
9783540000000,"Innovations in Classification, Data Science, and Information Systems","Proceedings of the 27th Annual Conference of the Gesellschaft für Klassifikation e.V., Brandenburg University of Technology, Cottbus, March 12-14, 2003","Daniel Baier, Klaus-Dieter Wernecke",Springer Science & Business Media,30/3/06,statistics,7.3
1786345390,Statistical Data Science,,"Niall M. Adams, Edward Cohen",Wspc (Europe),24/4/18,statistics,4.55
9783030000000,New Statistical Developments in Data Science,"SIS 2017, Florence, Italy, June 28-30","Alessandra Petrucci, Filomena Racioppi, Rosanna Verde",Springer Nature,20/8/19,statistics,5.6
9781480000000,Statistical Data Analysis and Inference,,Y. Dodge,Elsevier,23/5/14,statistics,4.55
9783640000000,Advances in Data Science and Classification,"Proceedings of the 6th Conference of the International Federation of Classification Societies (IFCS-98) Università “La Sapienza”, Rome, 21–24 July, 1998","Alfredo Rizzi, Maurizio Vichi, Hans-Hermann Bock",Springer Science & Business Media,8/3/13,statistics,5.6
9783030000000,Multivariate Data Analysis on Matrix Manifolds,(with Manopt),"Nickolay Trendafilov, Michele Gallo",Springer Nature,15/9/21,statistics,4.22
9781110000000,Big Data and Human-Environment Systems,,Steven M. Manson,Cambridge University Press,31/1/23,statistics,3.19
9780470000000,Statistical Methods in Analytical Chemistry,,"Peter C. Meier, Richard E. Zünd",John Wiley & Sons,4/3/05,statistics,6.9
9781470000000,"Data Analysis and Statistics for Geography, Environmental Science, and Engineering",,Miguel F. Acevedo,CRC Press,7/12/12,statistics,7.3
1955786380,R Programming,This Book Includes : R Basics for Beginners + R Data Analysis and Statistics + R Data Visualization,Andy Vickler,R Programming,28/4/22,statistics,4.55
1461293715,Graphical Exploratory Data Analysis,,"S. H. C. DuToit, A. G. W. Steyn, R. H. Stumpf",Springer,1/10/11,statistics,5.6
1484234944,Business Case Analysis with R,Simulation Tutorials to Support Complex Business Decisions,Robert D. Brown III,Apress,3/3/18,statistics,4.22
008102939X,Statistics for Biomedical Engineers and Scientists,How to Visualize and Analyze Data,"Andrew P. King, Robert Eckersley",Academic Press,15/4/19,statistics,3.19
9781120000000,SAS for R Users,A Book for Data Scientists,Ajay Ohri,John Wiley & Sons,8/8/19,statistics,6.9
1441996338,Probability for Statistics and Machine Learning,Fundamentals and Advanced Topics,Anirban DasGupta,Springer,19/5/11,statistics,7.3
9780390000000,Introductory Statistics with R,,Peter Dalgaard,Springer Science & Business Media,15/8/08,statistics,4.55
9781290000000,Statistical and Data Handling Skills in Biology,,"Roland Ennos, Magnus Johnson",Pearson Higher Ed,9/1/18,statistics,5.6
9811533563,Applications of Machine Learning,,"Prashant Johri, Jitendra Kumar Verma, Sudip Paul",Springer,5/5/20,statistics,4.22
1498707637,Spatial Analysis,"Statistics, Visualization, and Computational Methods","Tonny J. Oyana, Florence Margai",CRC Press,28/8/15,statistics,3.19
3319560700,Intuitive Introductory Statistics,,"Douglas A. Wolfe, Grant Schneider",Springer,28/9/17,statistics,6.9
052180356X,Weighing the Odds,A Course in Probability and Statistics,David Williams,Cambridge University Press,2/8/01,statistics,7.3
1484222555,Translating Statistics to Make Decisions,A Guide for the Non-Statistician,Victoria Cox,Apress,10/4/17,statistics,4.55
387245448,The Grammar of Graphics,,Leland Wilkinson,Springer Science & Business Media,15/7/05,statistics,5.6
9781320000000,Introduction to the New Statistics,"Estimation, Open Science, and Beyond","Geoff Cumming, Robert Calin-Jageman",Routledge,4/10/16,statistics,4.22
1493945483,Statistical Research Methods,A Guide for Non-Statisticians,"Roy Sabo, Edward Boone",Springer,23/8/16,statistics,3.19
9048166195,Geometric Data Analysis,From Correspondence Analysis to Structured Data Analysis,"Brigitte Le Roux, Henry Rouanet",Springer,21/1/11,statistics,6.9
9783030000000,Data Science for Healthcare,Methodologies and Applications,"Sergio Consoli, Diego Reforgiato Recupero, Milan Petković",Springer,23/2/19,statistics,7.3
471372153,Statistical Models and Methods for Lifetime Data,,Jerald F. Lawless,Wiley-Interscience,27/11/02,statistics,4.55
9783320000000,Demography and Health Issues,"Population Aging, Mortality and Data Analysis","Christos H. Skiadas, Charilaos Skiadas",Springer,16/5/18,statistics,5.6
470552646,SAS Essentials,A Guide to Mastering SAS for Research,"Alan C. Elliott, Wayne A. Woodward",John Wiley & Sons,21/1/10,statistics,4.22
1787285650,Java Data Analysis,,John R. Hubbard,Packt Publishing,15/9/17,statistics,3.19
9780310000000,Envisioning the Data Science Discipline,The Undergraduate Perspective: Interim Report,"National Academies of Sciences, Engineering, and Medicine, Division of Behavioral and Social Sciences and Education, Board on Science Education, Division on Engineering and Physical Sciences",National Academies Press,5/3/18,statistics,6.9
9781680000000,Data Science Fundamentals Pocket Primer,,Oswald Campesato,Mercury Learning and Information,12/5/21,statistics,7.3
9783320000000,Numeric Computation and Statistical Data Analysis on the Java Platform,,Sergei V. Chekanov,Springer,23/3/16,statistics,4.55
9781120000000,Data Science Programming All-in-One For Dummies,,"John Paul Mueller, Luca Massaron",John Wiley & Sons,9/12/19,statistics,5.6
9781480000000,Data Science,Create Teams That Ask the Right Questions and Deliver Real Value,Doug Rose,Apress,17/11/16,statistics,4.22
9780310000000,Strengthening Data Science Methods for Department of Defense Personnel and Readiness Missions,,"National Academies of Sciences, Engineering, and Medicine, Division on Engineering and Physical Sciences, Board on Mathematical Sciences and Their Applications, Committee on Applied and Theoretical Statistics",National Academies Press,6/2/17,statistics,3.19
486646661,The Statistical Analysis of Experimental Data,,John Mandel,Courier Corporation,1/9/84,statistics,6.9
9781120000000,An Introduction to Discrete-Valued Time Series,,Christian H. Weiss,John Wiley & Sons,5/2/18,statistics,7.3
9781800000000,Practical Data Science with Python,Learn tools and techniques from hands-on examples to extract insights from data,Nathan George,Packt Publishing Ltd,30/9/21,statistics,4.55
9781000000000,Machine Learning for Decision Sciences with Case Studies in Python,,"S. Sumathi, Suresh Rajappa, L Ashok Kumar, Surekha Paneerselvam",CRC Press,6/7/22,statistics,5.6
9781120000000,Statistical Thinking,Improving Business Performance,"Roger W. Hoerl, Ronald D. Snee",John Wiley & Sons,16/9/20,statistics,4.55
3030884422,Eco-Stats: Data Analysis in Ecology,From t-tests to Multivariate Abundances,David I Warton,Springer,12/8/22,statistics,5.6
9781440000000,R Through Excel,"A Spreadsheet Interface for Statistics, Data Analysis, and Graphics","Richard M. Heiberger, Erich Neuwirth",Springer Science & Business Media,5/8/09,statistics,4.22
9781000000000,Bayes Rules!,An Introduction to Applied Bayesian Modeling,"Alicia A. Johnson, Miles Q. Ott, Mine Dogucu",CRC Press,3/3/22,statistics,3.19
3030433838,Data Science and Productivity Analytics,,"Vincent Charles, Juan Aparicio, Joe Zhu",Springer,23/5/20,statistics,6.9
9780080000000,Statistical Data Analysis for Ocean and Atmospheric Sciences,Includes a Data Disk Designed to Be Used as a Minitab File.,H. Jean Thiebaux,Elsevier,22/10/13,statistics,7.3
9781000000000,Promoting Statistical Practice and Collaboration in Developing Countries,,"O. Olawale Awe, Kim Love, Eric A. Vance",CRC Press,27/5/22,statistics,4.55
1516963148,Applied Big Data Analytics',"Evolution, Platforms & Tools, Use Cases, Benefits, Impact and Paradox'",Ajit Kumar Roy,CreateSpace,19/8/15,statistics,5.6
9781490000000,Advancing Into Analytics,,George Mount,"""O'Reilly Media, Inc.""",22/1/21,statistics,4.22
3319553356,Basic Elements of Computational Statistics,,"Wolfgang Karl Härdle, Ostap Okhrin, Yarema Okhrin",Springer,11/10/17,statistics,3.19
9783030000000,Mechanistic Data Science for STEM Education and Applications,,"Wing Kam Liu, Zhengtao Gan, Mark Fleming",Springer Nature,1/1/22,statistics,6.9
9783320000000,The Data Science Design Manual,,Steven S. Skiena,Springer,1/7/17,statistics,7.3
1516576748,Probability for Data Scientists,,Juana Sanchez,Cognella Academic Publishing,1/7/19,statistics,4.55
9780260000000,Data Science,,"John D. Kelleher, Brendan Tierney",MIT Press,13/4/18,statistics,5.6
471560405,Statistical Computing,An Introduction to Data Analysis using S-Plus,Michael J. Crawley,Wiley,22/5/02,statistics,4.22
3030550192,Environmental Data Analysis,An Introduction with Examples in R,Carsten Dormann,Springer,21/12/20,statistics,3.19
9781120000000,Data Science with Semantic Technologies,"Theory, Practice and Application","Archana Patel, Narayan C. Debnath, Bharat Bhusan",John Wiley & Sons,26/10/22,statistics,6.9
9781440000000,Epidemiology,"Study Design and Data Analysis, Third Edition",Mark Woodward,CRC Press,19/12/13,statistics,7.3
9781500000000,Data Science in R,A Case Studies Approach to Computational Reasoning and Problem Solving,"Deborah Nolan, Duncan Temple Lang",CRC Press,21/4/15,statistics,4.55
9781470000000,Becoming a Data Scientist,A Beginners Guide,Andy Pardoe,"Lulu Press, Inc",8/1/23,statistics,5.6
9780310000000,"Federal Statistics, Multiple Data Sources, and Privacy Protection",Next Steps,"National Academies of Sciences, Engineering, and Medicine, Division of Behavioral and Social Sciences and Education, Committee on National Statistics, Panel on Improving Federal Statistics for Policy and Social Science Research Using Multiple Data Sources and State-of-the-Art Estimation Methods",National Academies Press,27/12/17,statistics,4.22
9783030000000,"Quantitative Geosciences: Data Analytics, Geostatistics, Reservoir Characterization and Modeling",,Y. Z. Ma,Springer,15/7/19,statistics,3.19
UOM:39015055084167,Recent Advances in Statistical Research and Data Analysis,,"Y. Baba, A.J. Hayter, K. Kanefuji, S. Kuriki",Springer,1/5/02,statistics,6.9
9781120000000,Statistics for Health Care Management and Administration,Working with Excel,"John F. Kros, David A. Rosenthal",John Wiley & Sons,11/1/16,statistics,7.3
136570550,Mylab Statistics with Pearson Etext -- Access Card -- For Essential Statistics (18-Weeks),,"Robert Gould, Colleen N Ryan, Rebecca Wong",Pearson,1/5/20,statistics,4.55
3030600629,Leadership in Statistics and Data Science,Planning for Inclusive Excellence,Amanda L. Golbeck,Springer,23/3/22,statistics,5.6
9783030000000,Applied Data Science,Lessons Learned for the Data-Driven Business,"Martin Braschler, Thilo Stadelmann, Kurt Stockinger",Springer,13/6/19,statistics,4.55
9781440000000,Data Science for Librarians,,"Yunfei Du, Hammad Rauf Khan",ABC-CLIO,26/3/20,statistics,5.6
9781120000000,Introduction to Quantitative Data Analysis in the Behavioral and Social Sciences,,Michael J. Albers,John Wiley & Sons,3/4/17,statistics,4.22
9781350000000,Object Oriented Data Analysis,,"J. S. Marron, Ian L. Dryden",CRC Press,18/11/21,statistics,3.19
9781780000000,Clojure for Data Science,,Henry Garner,Packt Publishing Ltd,3/9/15,statistics,6.9
9783110000000,Data Science,"Time Complexity, Inferential Uncertainty, and Spacekime Analytics","Ivo D. Dinov, Milen Velchev Velev",Walter de Gruyter GmbH & Co KG,6/12/21,statistics,7.3
9783030000000,"Contemporary Experimental Design, Multivariate Analysis and Data Mining",Festschrift in Honour of Professor Kai-Tai Fang,"Jianqing Fan, Jianxin Pan",Springer Nature,22/5/20,statistics,4.55
9781530000000,From Social Science to Data Science,Key Data Collection and Analysis Skills in Python,Bernie Hogan,SAGE,23/11/22,statistics,5.6
OSU:32435009222415,"Proceedings of the Computer Science and Statistics Eleventh Annual Symposium on the Interface, Held at North Carolina State University, Raleigh, N.C., March 6 and 7, 1978",,"A. Ronald Gallant, Thomas M. Gerig","Raleigh, N.C. : by the Institute of Statistics",1/1/78,statistics,4.22
9781000000000,"Handbook of Computational Social Science, Volume 1","Theory, Case Studies and Ethics","Uwe Engel, Anabel Quan-Haase, Sunny Xun Liu, Lars E Lyberg",Routledge,10/11/21,statistics,3.19
9783320000000,Recent Trends in Data Science and Soft Computing,Proceedings of the 3rd International Conference of Reliable Information and Communication Technology (IRICT 2018),"Faisal Saeed, Nadhmi Gazem, Fathey Mohammed, Abdelsalam Busalim",Springer,8/9/18,statistics,6.9
1584883448,Statistical Data Mining and Knowledge Discovery,,Hamparsum Bozdogan,Chapman and Hall/CRC,29/7/03,statistics,7.3
9789810000000,Adventures In Financial Data Science: The Empirical Properties Of Financial And Economic Data (Second Edition),,Graham L Giller,World Scientific,27/6/22,statistics,4.55
9781100000000,Data Science on the Google Cloud Platform,,Valliappa Lakshmanan,"""O'Reilly Media, Inc.""",29/3/22,statistics,5.6
9781790000000,Big Data Analytics,,Venkat Ankam,Packt Publishing Ltd,28/9/16,statistics,4.22
9781120000000,Data Science Using Python and R,,"Chantal D. Larose, Daniel T. Larose",John Wiley & Sons,20/3/19,statistics,3.19
9781790000000,Python Data Science Essentials,,"Alberto Boschetti, Luca Massaron",Packt Publishing Ltd,28/10/16,statistics,6.9
154991748X,Statistics for Absolute Beginners,A Plain English Introduction,O.Theobald,Independently Published,28/9/17,statistics,7.3
9783030000000,Big Data Analytics in U.S. Courts,"Uses, Challenges, and Implications","Dwight Steward, Roberto Cavazos",Springer Nature,14/11/19,statistics,4.55
9789810000000,Impact of AI and Data Science in Response to Coronavirus Pandemic,,"Sushruta Mishra, Pradeep Kumar Mallick, Hrudaya Kumar Tripathy, Gyoo-Soo Chae, Bhabani Shankar Prasad Mishra",Springer Nature,22/7/21,statistics,5.6
9783320000000,Data Science and Social Research,"Epistemology, Methods, Technology and Applications","N. Carlo Lauro, Enrica Amaturo, Maria Gabriella Grassia, Biagio Aragona, Marina Marino",Springer,17/11/17,statistics,4.22
9789810000000,Data Science and Analytics,"4th International Conference on Recent Developments in Science, Engineering and Technology, REDSET 2017, Gurgaon, India, October 13-14, 2017, Revised Selected Papers","Brajendra Panda, Sudeep Sharma, Nihar Ranjan Roy",Springer,7/3/18,statistics,3.19
8132236416,Recent Advances in Robust Statistics: Theory and Applications,,"Claudio Agostinelli, Ayanendranath Basu, Peter Filzmoser, Diganta Mukherjee",Springer,11/11/16,statistics,6.9
9781510000000,Using IBM® SPSS® Statistics for Research Methods and Social Science Statistics,,"William E. Wagner, III",SAGE Publications,9/2/16,statistics,7.3
9781350000000,Analytics and Knowledge Management,,"Suliman Hawamdeh, Hsia-Ching Chang",CRC Press,6/8/18,statistics,4.55
1107036070,Statistical Methods for Recommender Systems,,"Deepak K. Agarwal, Bee-Chung Chen",Cambridge University Press,24/2/16,statistics,5.6
9780310000000,Improving the Design of the Scientists and Engineers Statistical Data System (SESTAT),,"National Research Council, Division of Behavioral and Social Sciences and Education, Committee on National Statistics, Committee to Review the 2000 Decade Design of the Scientists and Engineers Statistical Data System (SESTAT)",National Academies Press,11/3/03,statistics,4.22
9781120000000,Data Science For Dummies,,Lillian Pierson,John Wiley & Sons,9/3/15,statistics,3.19
9781480000000,Robustness in Statistics,,"Robert L. Launer, Graham N. Wilkinson",Academic Press,12/5/14,statistics,6.9
9788130000000,Recent Advances in Robust Statistics: Theory and Applications,,"Claudio Agostinelli, Ayanendranath Basu, Peter Filzmoser, Diganta Mukherjee",Springer,10/11/16,statistics,7.3
9781490000000,Data Science with Java,Practical Methods for Scientists and Engineers,"Michael R. Brzustowicz, PhD","""O'Reilly Media, Inc.""",6/6/17,statistics,4.55
9783030000000,Dimensionality Reduction in Data Science,,"Max Garzon, Ching-Chi Yang, Deepak Venugopal, Nirman Kumar, Kalidas Jana, Lih-Yuan Deng",Springer Nature,17/8/22,statistics,5.6
9789810000000,Statistical Data Analysis and Entropy,,Nobuoki Eshima,Springer Nature,21/1/20,statistics,4.22
1461476178,Applied Spatial Data Analysis with R,,"Roger S. Bivand, Edzer Pebesma, Virgilio Gómez-Rubio",Springer,21/6/13,statistics,3.19
9781120000000,Probability with R,An Introduction with Computer Science Applications,Jane M. Horgan,John Wiley & Sons,4/12/19,statistics,6.9
9783030000000,Relational Calculus for Actionable Knowledge,,"Michel Barès, Éloi Bossé",Springer Nature,21/1/22,statistics,7.3
9781120000000,Essential Mathematics and Statistics for Forensic Science,,Craig Adam,John Wiley & Sons,20/9/11,statistics,4.55
9781120000000,Spatial Analysis,,"John T. Kent, Kanti V. Mardia",John Wiley & Sons,28/4/22,statistics,5.6
9783320000000,Big Data-Enabled Nursing,"Education, Research and Practice","Connie W. Delaney, Charlotte A. Weaver, Judith J. Warren, Thomas R. Clancy, Roy L. Simpson",Springer,2/11/17,statistics,4.55
9781120000000,The Data Industry,The Business and Economics of Information and Big Data,Chunlei Tang,John Wiley & Sons,13/6/16,statistics,5.6
3642423442,The Foundations of Statistics: A Simulation-based Approach,,"Shravan Vasishth, Michael Broe",Springer,11/10/14,statistics,4.22
9780080000000,Computational Retinal Image Analysis,"Tools, Applications and Perspectives","Emanuele Trucco, Tom MacGillivray, Yanwu Xu",Academic Press,25/11/19,statistics,3.19
9781120000000,Information Technology for Management,"Driving Digital Transformation to Increase Local and Global Performance, Growth and Sustainability","Efraim Turban, Carol Pollard, Gregory Wood",John Wiley & Sons,6/4/21,statistics,6.9
9780390000000,Functional Data Analysis,,"James Ramsay, B. W. Silverman",Springer Science & Business Media,28/6/06,statistics,7.3
9781530000000,"Technology Made Simple for the Technical Recruiter, Second Edition",A Technical Skills Primer,Obi Ogbanufe,iUniverse,27/4/19,statistics,4.55
470889454,Understanding Educational Statistics Using Microsoft Excel and SPSS,,Martin Lee Abbott,Wiley,13/9/11,statistics,5.6
9781120000000,Model Identification and Data Analysis,,Sergio Bittanti,John Wiley & Sons,2/4/19,statistics,4.22
9781100000000,Essential Math for Data Science,,Thomas Nield,"""O'Reilly Media, Inc.""",26/5/22,statistics,3.19
UOM:39015019836314,Configural Polysampling,A Route to Practical Robustness,"Stephan Morgenthaler, John W. Tukey",Wiley-Interscience,25/4/91,statistics,6.9
150636277X,Adventures in Social Research,Data Analysis Using IBM SPSS Statistics,"Earl Babbie, William E. Wagner, III, Jeanne Zaino","SAGE Publications, Incorporated",23/5/18,statistics,7.3
9781120000000,The Real Work of Data Science,"Turning data into information, better decisions, and stronger organizations","Ron S. Kenett, Thomas C. Redman",John Wiley & Sons,6/5/19,statistics,4.55
UOM:39015015160628,Applied Probability and Stochastic Processes,In Engineering and Physical Sciences,Michel K. Ochi,Wiley-Interscience,25/1/90,statistics,5.6
9781800000000,Artificial Intelligence,Law and Regulation,"Kerrigan, Charles",Edward Elgar Publishing,17/3/22,statistics,4.22
1491934115,Data Science with Java: Practical Methods for Scientists and Engineers,,Michael R. Brzustowicz,O'Reilly Media,25/4/16,statistics,3.19
9780430000000,Statistical and Econometric Methods for Transportation Data Analysis,,"Simon Washington, Matthew G. Karlaftis, Fred Mannering, Panagiotis Anastasopoulos",CRC Press,30/1/20,statistics,6.9
9781450000000,Data in Society,Challenging Statistics in an Age of Globalisation,"Evans, Jeff, Ruane, Sally",Policy Press,21/8/19,statistics,7.3
9780130000000,Data Democracy,"At the Nexus of Artificial Intelligence, Software Development, and Knowledge Engineering","Feras A. Batarseh, Ruixin Yang",Academic Press,21/1/20,statistics,4.55
9781120000000,Mathematical Statistics,An Introduction to Likelihood Based Inference,Richard J. Rossi,John Wiley & Sons,2/10/18,statistics,5.6
9780130000000,Digital Analytics Primer,,Judah Phillips,FT Press,11/10/13,statistics,4.22
9781520000000,Data Visualization and Statistical Literacy for Open and Big Data,,"Prodromou, Theodosia",IGI Global,20/3/17,statistics,3.19
9783320000000,Recent Developments in Data Science and Intelligent Analysis of Information,"Proceedings of the XVIII International Conference on Data Science and Intelligent Analysis of Information, June 4–7, 2018, Kyiv, Ukraine","Oleg Chertov, Tymofiy Mylovanov, Yuriy Kondratenko, Janusz Kacprzyk, Vladik Kreinovich, Vadim Stefanuk",Springer,4/8/18,statistics,6.9
9780470000000,Spatial Analysis,,"John T. Kent, Kanti V. Mardia",John Wiley & Sons,31/5/22,statistics,7.3
9781480000000,Innovations In GIS 5,Selected Papers From The Fifth National Conference On GIS Research UK,Steve Carver,CRC Press,30/3/98,statistics,4.55
9780310000000,"Capturing Change in Science, Technology, and Innovation",Improving Indicators to Inform Policy,"National Research Council, Policy and Global Affairs, Board on Science, Technology, and Economic Policy, Division of Behavioral and Social Sciences and Education",National Academies Press,25/8/14,statistics,5.6
9783030000000,Digital Science,,"Tatiana Antipova, Alvaro Rocha",Springer,18/10/18,statistics,4.22
1107670349,Statistical Data Analysis for the Physical Sciences,,Adrian Bevan,Cambridge University Press,9/5/13,statistics,3.19
1584889594,Statistical Test Theory for the Behavioral Sciences,,"Dato N. M. de Gruijter, Leo J. Th. van der Kamp",CRC Press,31/8/07,statistics,6.9
9781410000000,Using SPSS for Social Statistics and Research Methods,,William E. Wagner III,Pine Forge Press,25/2/09,statistics,7.3
9783530000000,Simultaneous Mass Transfer and Chemical Reactions in Engineering Science,,Bertram K. C. Chan,John Wiley & Sons,1/2/23,statistics,4.55
9781540000000,Sociology in Action,,"Kathleen Odell Korgen, Maxine P. Atkinson",SAGE Publications,21/11/19,statistics,5.6
387779078,Visualizing Time,Designing Graphical Representations for Statistical Data,Graham Wills,Springer Science & Business Media,2/12/11,statistics,4.22
9780470000000,Bayesian Statistical Modelling,,Peter Congdon,John Wiley & Sons,4/4/07,statistics,3.19
9783540000000,Interfacing Geostatstics and GIS,,Juergen Pilz,Springer Science & Business Media,11/12/08,statistics,6.9
9781490000000,Mastering Spark with R,The Complete Guide to Large-Scale Analysis and Modeling,"Javier Luraschi, Kevin Kuo, Edgar Ruiz","""O'Reilly Media, Inc.""",7/10/19,statistics,7.3
9783110000000,Technology Development,Lessons from Industrial Chemistry and Process Science,Ron Stites,Walter de Gruyter GmbH & Co KG,19/4/22,statistics,4.55
9781120000000,Statistics for Exercise Science and Health with Microsoft Office Excel,,J. P. Verma,John Wiley & Sons,30/6/14,statistics,5.6
9781120000000,Machine Learning and the City,Applications in Architecture and Urban Design,Silvio Carta,John Wiley & Sons,7/6/22,statistics,4.55
538481641,"Statistics for Business and Economics, Revised",,"David Anderson, Dennis Sweeney, Thomas Williams",Cengage Learning,4/4/11,statistics,5.6
1788398068,Tensorflow Deep Learning Projects,,"Alberto Boschetti, Luca Massaron, Abhishek Thakur",Packt Publishing,28/3/18,statistics,4.22
9781670000000,Managing Technology Integration for Human Resources in Industry 5.0,,"Sharma, Naman, Shalender, Kumar",IGI Global,3/2/23,statistics,3.19
124058884,Doing Bayesian Data Analysis,"A Tutorial with R, JAGS, and Stan",John K. Kruschke,Academic Press,3/11/14,statistics,6.9
9781480000000,Predictive Analytics with Microsoft Azure Machine Learning 2nd Edition,,"Valentine Fontama, Roger Barga, Wee Hyong Tok",Apress,26/8/15,statistics,7.3
9780190000000,Causation in Science and the Methods of Scientific Discovery,,"Rani Lill Anjum, Stephen Mumford",Oxford University Press,10/9/18,statistics,4.55
9781000000000,Creating Stellar Lessons with Digital Tools,From Integration to Innovation in Technology-Enhanced Teaching,Kenneth J. Luterbach,Routledge,13/5/22,statistics,5.6
9781800000000,Contemporary Challenges for Agile Project Management,,"Naidoo, Vannie, Verma, Rahul",IGI Global,5/11/21,statistics,4.22
UOM:39015040331483,The Art of Statistical Science,A Tribute to G. S. Watson,Kanti V. Mardia,John Wiley & Sons Incorporated,18/2/92,statistics,3.19
9781670000000,Paths to the Prevention and Detection of Human Trafficking,,"Andrews, Sharon K., Crawford, Caroline M.",IGI Global,10/6/22,statistics,6.9
9781000000000,Semantic Web Technologies,Research and Applications,"Archana Patel, Narayan C. Debnath, Bharat Bhushan",CRC Press,17/10/22,statistics,7.3
471083593,Statistical Design for Research,,Leslie Kish,Wiley,11/3/87,statistics,4.55
9781800000000,Functional Python Programming,"Use a functional approach to write succinct, expressive, and efficient Python code","Steven F. Lott, Ricardo Banffy",Packt Publishing Ltd,30/12/22,statistics,5.6
MINN:31951D02030362N,Applied Statistics,Analysis of Variance and Regression,"Olive Jean Dunn, Virginia A. Clark",John Wiley & Sons Incorporated,11/5/87,statistics,4.22
UOM:39015021518686,Statistical Inference for Branching Processes,,Peter Guttorp,Wiley-Interscience,19/8/91,statistics,3.19
UCAL:B4420468,The Asymptotic Theory of Extreme Order Statistics,,Janos Galambos,John Wiley & Sons,3/5/78,statistics,6.9
9780140000000,Python for Programmers,with Big Data and Artificial Intelligence Case Studies,"Paul J. Deitel, Harvey Deitel",Prentice Hall,15/3/19,statistics,7.3
007240437X,Annual Editions: Research Methods,,"Mary Renck Jalongo, Wenfan Yan, Gail J. Gerlach",McGraw-Hill/Dushkin,1/8/00,statistics,4.55
UCAL:B4406700,Sequential Nonparametrics,Invariance Principles and Statistical Inference,Pranab Kumar Sen,John Wiley & Sons Incorporated,13/10/81,statistics,5.6
STANFORD:36105037836991,Structural Sensitivity in Econometric Models,,"Edwin Kuh, John W. Neese, Peter Hollinger",Wiley,1/1/85,statistics,4.22
UCAL:B4406699,Multiple Decision Procedures,Theory and Methodology of Selecting and Ranking Populations,"Shanti S. Gupta, Shanti Swarup Gupta, S. Panchapakesan",John Wiley & Sons,17/12/79,statistics,3.19
STANFORD:36105038669144,The Impossible Science,An Institutional Analysis of American Sociology,"Stephen Park Turner, Jonathan H. Turner","SAGE Publications, Incorporated",1/5/90,statistics,6.9
UCAL:B4170005,Mathematical Methods in Social Science,,David J. Bartholomew,John Wiley & Sons,1/1/81,statistics,7.3
UVA:X002327605,Understanding Probability and Statistics,A Book of Problems,"Ruma Falk, Raphael Falk",A K Peters/CRC Press,15/4/93,statistics,4.55
9781260000000,"Fixed Income Mathematics, Fifth Edition: Analytical and Statistical Techniques",,"Frank J. Fabozzi, Francesco Fabozzi",McGraw Hill Professional,6/9/22,statistics,5.6
UCSC:32106014183906,IJCAI Proceedings 1997,,"IJCAI, Martha E. Pollack, International Joint Conferences on Artificial Intelligence",Morgan Kaufmann,22/7/98,statistics,4.55
UOM:39015063089836,Enhancing Learning with Laptops in the Classroom,"New Directions for Teaching and Learning, Number 101",Linda B. Nilson,Jossey-Bass,20/4/05,statistics,5.6
9781260000000,Maxcy-Rosenau-Last Public Health and Preventive Medicine: Sixteenth Edition,,"Matthew L. Boulton, Robert H. Wallace",McGraw Hill Professional,5/6/21,statistics,4.22
9781490000000,Fundamentals of Data Visualization,A Primer on Making Informative and Compelling Figures,Claus O. Wilke,O'Reilly Media,18/3/19,visualization,3.19
9780690000000,Data Visualization,A Practical Introduction,Kieran Healy,Princeton University Press,18/12/18,visualization,6.9
9781120000000,Storytelling with Data,A Data Visualization Guide for Business Professionals,Cole Nussbaumer Knaflic,John Wiley & Sons,9/10/15,visualization,7.3
9781350000000,Data Visualization,"Charts, Maps, and Interactive Graphics",Robert Grant,CRC Press,7/12/18,visualization,4.55
9789460000000,Data Visualization in Society,,"Martin Engebretsen, Helen Kennedy",Amsterdam University Press,21/3/20,visualization,5.6
9781490000000,Data Visualization with Python and JavaScript,"Scrape, Clean, Explore & Transform Your Data",Kyran Dale,"""O'Reilly Media, Inc.""",30/6/16,visualization,4.22
9781450000000,Designing Data Visualizations,Representing Informational Relationships,"Noah Iliinsky, Julie Steele","""O'Reilly Media, Inc.""",16/9/11,visualization,3.19
9789810000000,Data Visualization,Trends and Challenges Toward Multidisciplinary Perception,"S. Margret Anouncia, Hardik A. Gohel, Subbiah Vairamuthu",Springer Nature,3/3/20,visualization,6.9
9781120000000,FlowingData.com Data Visualization Set,,Nathan Yau,John Wiley & Sons,17/3/14,visualization,7.3
9781530000000,Data Visualisation,A Handbook for Data Driven Design,Andy Kirk,SAGE,8/7/19,visualization,4.55
9780600000000,Head First Data Analysis,"A Learner's Guide to Big Numbers, Statistics, and Good Decisions",Michael Milton,"""O'Reilly Media, Inc.""",24/7/09,visualization,5.6
9781540000000,Effective Data Visualization,The Right Chart for the Right Data,Stephanie D. H. Evergreen,SAGE Publications,3/4/19,visualization,4.22
1526468921,Data Visualisation,A Handbook for Data Driven Design,Andy Kirk,SAGE Publications Limited,7/10/19,visualization,3.19
